MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup
3.6,32.0,4.643086816720257,1.0192926045016077,1177.0,3.784565916398714
3.5521,17.0,3.9888392857142856,1.0334821428571428,1671.0,3.7299107142857144
1.3594,38.0,4.310344827586207,1.4482758620689655,63.0,2.1724137931034484
4.775,35.0,5.073558648111332,1.0834990059642147,1850.0,3.6779324055666005
3.0083,18.0,4.283018867924528,1.0452830188679245,3001.0,3.7748427672955973
2.1518,43.0,3.728125,0.934375,1184.0,3.7
4.1181,36.0,4.8753709198813056,1.0356083086053411,1414.0,4.195845697329377
5.35,35.0,5.400763358778626,0.9885496183206107,1577.0,3.0095419847328246
5.592,35.0,6.700374531835206,1.0936329588014981,897.0,3.359550561797753
3.695,40.0,4.593548387096774,0.9612903225806452,533.0,3.4387096774193546
5.0818,35.0,5.188405797101449,0.9681159420289855,1277.0,3.701449275362319
3.6845,32.0,4.326388888888889,1.0208333333333333,1516.0,3.509259259259259
2.6667,14.0,3.4956413449564137,1.0809464508094646,2729.0,3.398505603985056
2.375,20.0,3.69811320754717,1.0817610062893082,864.0,2.7169811320754715
3.7708,35.0,4.8933333333333335,1.01,1295.0,4.316666666666666
3.0833,33.0,4.25107296137339,1.03862660944206,1665.0,3.572961373390558
4.1857,34.0,5.288732394366197,1.0369718309859155,1938.0,3.4119718309859155
5.1586,29.0,5.357407407407408,1.0055555555555555,1636.0,3.0296296296296297
1.0,34.0,4.878787878787879,1.4545454545454546,66.0,2.0
5.6687,34.0,5.587591240875913,1.0145985401459854,1064.0,3.883211678832117
3.1563,36.0,4.594059405940594,1.0759075907590758,1181.0,3.897689768976898
4.2875,36.0,4.297520661157025,0.9400826446280992,1939.0,4.006198347107438
3.7143,34.0,4.694214876033058,1.1528925619834711,2164.0,4.471074380165289
2.9028,11.0,4.013207547169811,1.0962264150943397,1989.0,3.7528301886792454
2.2679,32.0,3.549019607843137,0.9803921568627451,348.0,3.411764705882353
2.8333,15.0,3.708955223880597,1.1074626865671642,1994.0,2.976119402985075
3.7663,37.0,4.3076923076923075,0.9914529914529915,1545.0,4.401709401709402
3.025,41.0,4.010282776349614,0.961439588688946,1668.0,4.287917737789203
1.8929,41.0,6.74,1.3,198.0,3.96
3.8,42.0,4.525316455696203,0.9177215189873418,730.0,4.620253164556962
3.0125,23.0,3.8745318352059925,1.0964419475655431,3911.0,3.661985018726592
2.0348,17.0,2.6659815005138747,1.0565262076053443,3950.0,4.059609455292908
3.7455,33.0,4.808510638297872,1.1111111111111112,1990.0,4.704491725768322
2.9861,34.0,3.6834170854271355,1.020100502512563,2488.0,4.16750418760469
2.3182,38.0,3.365432098765432,0.9753086419753086,1798.0,4.439506172839506
2.8917,33.0,4.699346405228758,1.0098039215686274,1378.0,4.503267973856209
4.1445,11.0,4.399096385542169,1.0316265060240963,1512.0,2.2771084337349397
2.9583,34.0,3.8108808290155443,1.0958549222797926,995.0,2.577720207253886
2.8784,36.0,3.7278797996661104,1.010016694490818,1934.0,3.2287145242070117
3.1629,33.0,3.658,1.024,1345.0,2.69
2.6696,19.0,4.099290780141844,1.1645390070921986,2203.0,3.124822695035461
3.0491,41.0,4.3383947939262475,1.052060737527115,1439.0,3.121475054229935
2.0968,23.0,2.853881278538813,1.0806697108066972,2555.0,3.888888888888889
2.2234,19.0,2.752393980848153,1.0013679890560876,3483.0,4.764705882352941
2.1,41.0,3.4976076555023923,1.0370813397129186,2751.0,3.29066985645933
2.4375,37.0,3.5495049504950495,0.9752475247524752,1667.0,4.126237623762377
2.4306,32.0,4.004032258064516,1.1491935483870968,1044.0,4.209677419354839
3.6875,13.0,4.049166666666666,1.0775,3351.0,2.7925
3.625,37.0,4.060869565217391,1.0043478260869565,587.0,2.5521739130434784
2.8424,30.0,3.9277504105090313,1.0755336617405582,1987.0,3.2627257799671594
3.0395,35.0,3.797909407665505,1.043554006968641,1483.0,2.583623693379791
4.1429,39.0,4.732793522267206,0.979757085020243,612.0,2.477732793522267
3.5164,32.0,4.481967213114754,1.0721311475409836,2209.0,3.621311475409836
1.9549,24.0,3.7520858164481528,1.0822407628128725,2850.0,3.3969010727056017
3.9792,42.0,5.263513513513513,0.9797297297297297,450.0,3.0405405405405403
3.338,34.0,4.575916230366492,0.9982547993019197,1997.0,3.4851657940663174
2.2377,27.0,3.3765822784810124,1.0232067510548524,3403.0,3.589662447257384
3.0221,28.0,4.5943012211668925,1.1058344640434192,2240.0,3.039348710990502
2.2589,33.0,4.3264516129032256,1.0193548387096774,2318.0,2.990967741935484
2.6165,33.0,4.179389312977099,1.0559796437659033,2281.0,2.9020356234096694
3.1551,27.0,4.630541871921182,1.083743842364532,2022.0,2.4901477832512313
3.6745,31.0,4.532182103610675,1.0141287284144427,1626.0,2.5525902668759812
3.3594,30.0,3.972972972972973,1.06006006006006,856.0,2.5705705705705704
3.9099,33.0,4.55108877721943,1.1088777219430486,1546.0,2.5896147403685092
3.8906,31.0,4.767258382642998,1.0059171597633136,1102.0,2.173570019723866
5.7143,40.0,6.102409638554217,0.9036144578313253,449.0,2.7048192771084336
3.6625,45.0,4.850877192982456,0.9868421052631579,595.0,2.6096491228070176
4.7171,43.0,5.696594427244582,1.1021671826625388,966.0,2.9907120743034055
3.0119,30.0,4.048387096774194,1.034274193548387,1052.0,2.120967741935484
2.8021,37.0,4.9825,1.0625,939.0,2.3475
4.1125,30.0,4.038759689922481,0.9767441860465116,306.0,2.372093023255814
3.6007,35.0,4.432065217391305,0.967391304347826,862.0,2.342391304347826
3.5711,32.0,4.707964601769912,1.13653603034134,1912.0,2.4171934260429837
3.4013,27.0,4.119402985074627,1.0459242250287026,1891.0,2.1710677382319172
2.9982,25.0,4.331050228310502,1.1289954337899544,2454.0,2.8013698630136985
2.9327,42.0,4.7270531400966185,0.9396135265700483,985.0,2.3792270531400965
3.3516,26.0,4.327296248382924,1.0582147477360933,1599.0,2.0685640362225097
3.3906,44.0,4.258928571428571,0.8125,220.0,1.9642857142857142
2.4167,36.0,4.732984293193717,1.0,627.0,3.282722513089005
2.3333,45.0,5.157894736842105,1.0964912280701755,471.0,2.0657894736842106
3.8056,35.0,5.1679389312977095,1.083969465648855,501.0,1.9122137404580153
4.2989,34.0,4.787658802177859,1.0526315789473684,1150.0,2.087114337568058
6.3703,32.0,6.0,0.9901960784313726,1159.0,2.272549019607843
4.692,35.0,5.04228855721393,1.064676616915423,879.0,2.1865671641791047
2.7379,42.0,4.33112582781457,0.956953642384106,950.0,3.1456953642384105
3.0061,40.0,3.952471482889734,1.079847908745247,1396.0,2.653992395437262
2.1449,27.0,3.375698324022346,1.066340782122905,3847.0,2.6864525139664805
2.4792,24.0,3.4547038327526134,1.1341463414634145,2251.0,3.921602787456446
2.8208,33.0,4.051020408163265,1.1581632653061225,739.0,1.885204081632653
3.6563,40.0,4.405194805194805,0.9662337662337662,835.0,2.168831168831169
2.9728,36.0,4.2994652406417115,0.9973262032085561,1217.0,3.2540106951871657
3.3958,42.0,4.523809523809524,1.1904761904761905,643.0,2.5515873015873014
3.3125,44.0,5.033519553072626,1.0,473.0,2.642458100558659
1.9866,30.0,3.7868217054263567,1.0232558139534884,736.0,2.852713178294574
2.9228,35.0,3.953083109919571,1.064343163538874,2106.0,2.8230563002680964
2.5603,32.0,3.517821782178218,1.0495049504950495,3129.0,3.098019801980198
2.3056,31.0,3.320359281437126,1.0598802395209581,1119.0,3.3502994011976046
2.5234,31.0,4.160944206008583,1.0836909871244635,1584.0,3.3991416309012874
3.2596,42.0,4.0117096018735365,0.9742388758782201,1349.0,3.159250585480094
3.9038,35.0,4.535830618892508,1.0798045602605864,1631.0,2.6563517915309447
3.875,27.0,5.328455284552845,1.053658536585366,1382.0,2.2471544715447154
4.375,35.0,4.864532019704433,0.9458128078817734,882.0,2.1724137931034484
3.4449,32.0,5.156199677938808,1.1207729468599035,1573.0,2.533011272141707
5.451,35.0,6.024742268041237,1.045360824742268,1130.0,2.329896907216495
5.9275,37.0,5.829411764705882,0.9735294117647059,794.0,2.335294117647059
4.0347,34.0,5.311015118790497,1.0561555075593954,1139.0,2.4600431965442766
3.4208,41.0,4.183673469387755,0.9755102040816327,850.0,1.7346938775510203
4.569,40.0,6.064171122994653,0.983957219251337,452.0,2.4171122994652405
5.1496,27.0,5.224299065420561,1.125233644859813,1073.0,2.005607476635514
6.1359,31.0,6.04054054054054,0.981081081081081,914.0,2.4702702702702704
3.9028,28.0,4.853277835587929,1.0822060353798126,1963.0,2.0426638917793967
4.1875,14.0,4.438461538461539,1.1538461538461537,372.0,2.8615384615384616
3.6641,25.0,5.080733944954129,1.038532110091743,1201.0,2.2036697247706423
2.2652,24.0,3.7652542372881355,1.0872881355932202,2421.0,2.051694915254237
3.3545,24.0,4.25402144772118,1.0375335120643432,2945.0,1.9738605898123325
3.2052,28.0,4.0028694404591105,1.0731707317073171,1351.0,1.9383070301291248
3.1929,26.0,4.311871227364185,1.080482897384306,2806.0,1.8819584171696848
5.1169,46.0,5.590106007067138,0.9858657243816255,603.0,2.1307420494699647
5.1584,37.0,5.37984496124031,1.1085271317829457,547.0,2.12015503875969
2.7708,30.0,3.619389587073609,1.1166965888689409,1359.0,2.4398563734290843
3.3177,46.0,4.45982905982906,1.0136752136752136,1055.0,1.8034188034188035
3.7312,31.0,4.635021097046414,1.0569620253164558,944.0,1.9915611814345993
2.3851,44.0,4.346590909090909,1.0606060606060606,1543.0,2.922348484848485
2.3784,15.0,3.882147024504084,1.1796966161026838,2683.0,3.1306884480746793
2.4107,42.0,3.314917127071823,0.9447513812154696,377.0,2.0828729281767955
2.2756,10.0,3.335664335664336,1.1025641025641026,1438.0,3.351981351981352
0.8198,6.0,2.660436137071651,1.0903426791277258,542.0,1.6884735202492211
2.7231,6.0,3.6458100558659217,1.1212290502793296,3298.0,1.8424581005586593
3.6128,10.0,3.8323529411764707,1.1,1373.0,2.0191176470588235
3.6375,25.0,4.2387543252595155,1.069204152249135,1054.0,1.8235294117647058
4.4122,40.0,5.605113636363637,1.0852272727272727,774.0,2.1988636363636362
2.4835,43.0,4.253731343283582,1.0582089552238807,1510.0,2.253731343283582
4.0764,32.0,4.979716024340771,1.127789046653144,989.0,2.006085192697769
3.5051,17.0,3.9865513928914504,1.1027857829010568,1808.0,1.7367915465898174
3.1106,11.0,3.67680608365019,1.1039290240811153,1659.0,2.102661596958175
5.1423,45.0,5.131578947368421,0.97953216374269,822.0,2.4035087719298245
4.3542,42.0,5.370629370629371,1.0303030303030303,862.0,2.0093240093240095
4.1544,35.0,5.58457711442786,0.9776119402985075,783.0,1.9477611940298507
2.773,20.0,3.8841405508072175,1.2070275403608737,2824.0,2.6818613485280154
4.125,26.0,4.4796875,1.0484375,1955.0,3.0546875
2.9219,28.0,4.15347721822542,1.0431654676258992,1198.0,2.8729016786570742
3.2448,20.0,4.204528853177502,1.078889700511322,4031.0,2.944485025566107
2.1888,30.0,3.297029702970297,1.0367751060820367,2172.0,3.072135785007072
2.9688,19.0,3.363302752293578,1.055045871559633,2657.0,2.4376146788990827
3.5255,13.0,3.6483790523690773,1.0174563591022443,1867.0,2.327930174563591
3.5,7.0,3.8897196261682243,1.2280373831775702,1456.0,2.721495327102804
2.9735,34.0,4.301369863013699,1.0325342465753424,1805.0,3.0907534246575343
2.9025,20.0,3.931137724550898,1.1407185628742516,2475.0,2.470059880239521
3.3864,25.0,4.436055469953775,1.1140215716486903,2077.0,3.200308166409861
2.8974,26.0,3.9512670565302144,1.0896686159844056,1545.0,3.0116959064327484
2.1974,22.0,3.141025641025641,1.1117216117216118,3618.0,3.3131868131868134
1.3565,25.0,2.692857142857143,1.069047619047619,746.0,1.776190476190476
3.1667,23.0,3.7739602169981916,1.0325497287522605,1809.0,3.27124773960217
5.2118,35.0,5.49009900990099,1.0198019801980198,515.0,2.5495049504950495
3.915,34.0,5.301639344262295,1.1278688524590164,938.0,3.0754098360655737
2.4375,12.0,3.9617373319544984,1.1199586349534643,2258.0,2.3350568769389866
2.6957,23.0,3.667953667953668,1.111969111969112,2249.0,2.8944658944658945
2.8646,20.0,4.126719768283852,1.1542360608254887,3809.0,2.758146270818248
3.8833,36.0,4.865248226950355,1.0,1132.0,2.6761229314420802
2.7118,25.0,3.8410041841004183,1.2359832635983263,2723.0,2.2786610878661087
3.892,33.0,4.601423487544484,1.1186239620403322,2113.0,2.506524317912218
2.5562,27.0,3.454945054945055,0.989010989010989,1039.0,2.2835164835164834
2.5842,18.0,3.6778975741239894,1.0781671159029649,2099.0,2.8288409703504045
3.0893,22.0,3.859300476947536,1.0731319554848966,2519.0,2.0023847376788555
2.4667,37.0,4.241106719367589,1.0039525691699605,739.0,2.9209486166007905
2.7237,20.0,3.6715686274509802,1.1151960784313726,4826.0,2.957107843137255
6.1142,35.0,4.825242718446602,0.9546925566343042,779.0,2.5210355987055015
3.1118,29.0,4.493372606774669,1.0220913107511045,1942.0,2.8600883652430045
2.7375,36.0,4.870036101083032,1.1245487364620939,1544.0,2.7870036101083033
2.5197,35.0,3.4686868686868686,0.9656565656565657,1628.0,3.2888888888888888
2.936,17.0,3.300337457817773,1.0686164229471316,2517.0,2.831271091113611
4.125,27.0,4.831460674157303,1.0379213483146068,1827.0,2.566011235955056
5.0,37.0,4.368876080691643,0.9913544668587896,983.0,2.8328530259365996
2.6709,19.0,4.176047904191617,1.148502994011976,2278.0,2.7281437125748504
2.4583,29.0,3.6506849315068495,1.047945205479452,1143.0,2.6095890410958904
2.6364,22.0,3.5874125874125875,0.993006993006993,1254.0,2.1923076923076925
2.2326,36.0,3.933712121212121,0.9393939393939394,1206.0,2.284090909090909
2.891,11.0,3.7643229166666665,1.23828125,2166.0,2.8203125
2.1977,17.0,2.7805755395683454,1.064748201438849,2423.0,4.357913669064748
2.2264,11.0,2.8994152046783626,1.0526315789473684,2466.0,2.8842105263157896
2.0192,22.0,3.5287517531556802,1.1584852734922861,3350.0,4.698457223001403
3.0877,27.0,3.596100278551532,1.001392757660167,2038.0,2.838440111420613
5.0929,41.0,5.63265306122449,1.0,495.0,2.5255102040816326
3.7171,39.0,4.7631578947368425,1.0210526315789474,839.0,2.207894736842105
3.6875,34.0,4.419664268585132,1.0599520383693046,861.0,2.064748201438849
4.5081,33.0,4.511335012594459,0.9722921914357683,844.0,2.1259445843828715
3.4583,35.0,4.341288782816229,1.1097852028639619,1336.0,3.18854415274463
2.2461,35.0,3.796875,1.0546875,550.0,2.1484375
3.8081,25.0,5.1837160751565765,1.1837160751565763,1941.0,2.0260960334029225
3.6019,33.0,4.615555555555556,1.08,1021.0,2.2688888888888887
2.6238,25.0,3.7659783677482794,1.0865290068829891,2328.0,2.2890855457227137
4.375,33.0,5.439897698209719,1.0588235294117647,1056.0,2.70076726342711
2.6979,33.0,4.075242718446602,0.9805825242718447,933.0,2.2645631067961167
4.4464,34.0,5.081585081585081,0.9883449883449883,906.0,2.111888111888112
11.2093,42.0,6.876106194690266,0.9026548672566371,284.0,2.5132743362831858
3.2763,29.0,4.482470784641069,1.0717863105175292,1085.0,1.8113522537562605
4.0474,34.0,5.508403361344538,0.9810924369747899,1233.0,2.5903361344537816
4.1218,35.0,4.943820224719101,1.0304975922953452,1362.0,2.186195826645265
4.0391,33.0,5.196141479099678,1.0353697749196142,580.0,1.864951768488746
3.7105,22.0,4.083606557377049,1.1131147540983606,2237.0,1.8336065573770493
3.2386,21.0,4.578723404255319,1.1212765957446809,996.0,2.119148936170213
4.3333,33.0,4.711246200607903,1.0440729483282676,1388.0,2.1094224924012157
4.1875,24.0,4.538709677419355,1.0887096774193548,1463.0,2.359677419354839
3.1478,22.0,4.16583850931677,1.0788819875776396,2620.0,1.6273291925465838
4.475,33.0,5.170731707317073,1.016260162601626,1035.0,2.1036585365853657
4.4423,28.0,5.128440366972477,1.1412844036697247,1173.0,2.152293577981651
4.3839,26.0,4.718518518518518,1.1981481481481482,1098.0,2.033333333333333
2.875,22.0,3.5733647613435475,1.0760164997053625,4876.0,2.873305833824396
3.9886,32.0,4.740402193784278,1.0347349177330896,1596.0,2.917733089579525
4.6731,35.0,5.385113268608414,0.970873786407767,1000.0,3.236245954692557
4.1597,37.0,4.371584699453552,0.953551912568306,1012.0,2.7650273224043715
4.1319,33.0,5.262529832935561,1.081145584725537,1242.0,2.964200477326969
4.3462,36.0,5.919491525423729,1.1080508474576272,1334.0,2.8262711864406778
4.9643,36.0,5.118367346938776,0.9346938775510204,629.0,2.5673469387755103
5.5675,36.0,5.376623376623376,1.0064935064935066,817.0,2.6525974025974026
4.185,36.0,4.979591836734694,0.9872448979591837,1156.0,2.9489795918367347
4.7,36.0,6.0201005025125625,1.0577889447236182,1064.0,2.6733668341708543
4.8646,36.0,5.488970588235294,1.0477941176470589,766.0,2.8161764705882355
5.0282,35.0,5.6415929203539825,0.9823008849557522,959.0,4.243362831858407
5.5209,35.0,6.532258064516129,1.096774193548387,1052.0,4.241935483870968
4.3261,36.0,5.60655737704918,0.9929742388758782,1490.0,3.489461358313817
5.1265,34.0,5.897163120567376,1.0602836879432624,762.0,2.702127659574468
4.6607,29.0,4.730103806228374,0.9792387543252595,2630.0,3.033448673587082
2.9389,18.0,4.308965517241379,1.0979310344827586,1855.0,2.5586206896551724
5.0623,35.0,5.972350230414746,1.1290322580645162,1427.0,3.2880184331797233
4.4271,35.0,5.813880126182966,1.0378548895899053,1041.0,3.2839116719242902
3.5333,36.0,5.185483870967742,0.9758064516129032,788.0,3.1774193548387095
4.3194,34.0,5.2254901960784315,0.9607843137254902,819.0,2.676470588235294
3.8247,33.0,4.827160493827161,1.0345679012345679,2097.0,2.588888888888889
3.7313,13.0,4.696559503666102,1.0428652002256062,4126.0,2.327129159616469
4.3571,35.0,4.975903614457831,1.0223752151462995,1757.0,3.0240963855421685
3.225,33.0,4.285714285714286,1.072083879423329,2118.0,2.7758846657929226
4.5125,35.0,5.363344051446945,1.067524115755627,807.0,2.594855305466238
4.1806,35.0,4.890909090909091,0.9333333333333333,850.0,2.5757575757575757
4.0924,37.0,4.990338164251208,1.0483091787439613,1031.0,2.4903381642512077
4.5648,36.0,4.864468864468864,1.0512820512820513,823.0,3.0146520146520146
2.2304,42.0,4.664670658682635,0.9640718562874252,884.0,2.6467065868263475
4.2344,33.0,4.930084745762712,1.0148305084745763,1166.0,2.4703389830508473
3.7049,34.0,5.366355140186916,1.0859813084112149,1350.0,2.5233644859813085
5.3028,35.0,6.026128266033254,0.9928741092636579,1161.0,2.7577197149643706
4.2865,38.0,5.757255936675461,1.079155672823219,1141.0,3.0105540897097627
4.1304,18.0,4.674367436743674,1.0264026402640265,2047.0,2.251925192519252
5.0796,35.0,6.112359550561798,1.101123595505618,1158.0,2.602247191011236
4.0,26.0,4.587234042553192,1.0829787234042554,1142.0,2.429787234042553
2.6437,19.0,3.531096563011457,1.067103109656301,2490.0,2.037643207855974
4.9102,37.0,5.070621468926554,0.9774011299435028,1082.0,3.056497175141243
2.8701,26.0,3.683250414593698,1.097844112769486,1998.0,3.3134328358208953
3.6905,21.0,4.058917197452229,1.036624203821656,1624.0,2.5859872611464967
3.1106,18.0,4.5796875,1.0328125,3161.0,2.46953125
3.5313,31.0,4.7301204819277105,1.0120481927710843,1494.0,3.6
2.9511,42.0,5.404907975460123,1.0429447852760736,464.0,2.8466257668711656
3.8516,37.0,5.492957746478873,0.9683098591549296,763.0,2.686619718309859
4.8295,37.0,5.51603498542274,1.0116618075801749,1039.0,3.0291545189504374
2.625,32.0,4.135860979462875,1.0932069510268563,1961.0,3.0979462875197474
4.2143,34.0,5.402810304449648,0.9086651053864169,1168.0,2.7353629976580796
4.2083,26.0,5.366323907455013,1.1375321336760926,2118.0,2.7223650385604112
4.175,36.0,5.398601398601398,1.0769230769230769,891.0,3.1153846153846154
4.0789,35.0,5.640198511166253,1.0173697270471465,1431.0,3.5508684863523574
5.4548,35.0,5.585714285714285,1.0285714285714285,425.0,3.0357142857142856
3.9615,34.0,5.597285067873303,1.0950226244343892,671.0,3.0361990950226243
4.433,34.0,4.988394584139265,1.0851063829787233,1237.0,2.392649903288201
4.8264,36.0,5.059259259259259,0.8296296296296296,719.0,2.662962962962963
2.5739,22.0,4.586160108548168,1.0719131614654003,2199.0,2.983717774762551
3.9632,25.0,4.56,1.0752941176470587,1280.0,3.011764705882353
4.675,36.0,5.09375,0.8854166666666666,475.0,2.4739583333333335
4.3654,31.0,5.155555555555556,1.0277777777777777,990.0,2.75
3.0187,24.0,4.173775671406003,1.099526066350711,1649.0,2.6050552922590837
2.9974,26.0,3.62015503875969,1.0372093023255815,1986.0,3.0790697674418603
5.2149,18.0,4.758426966292135,1.0393258426966292,733.0,4.117977528089888
5.015,37.0,5.578313253012048,1.0120481927710843,826.0,3.317269076305221
3.7798,27.0,4.76962457337884,1.0341296928327646,1702.0,2.9044368600682593
5.8798,23.0,6.393464052287582,1.0366013071895426,2447.0,3.1986928104575165
4.1359,17.0,4.607344632768362,1.0635593220338984,1879.0,2.653954802259887
4.0313,13.0,5.079119086460032,1.0742251223491028,3739.0,3.0497553017944536
5.6345,35.0,5.47008547008547,0.9423076923076923,1428.0,3.051282051282051
4.7125,27.0,6.421511627906977,1.0261627906976745,1034.0,3.005813953488372
5.0462,34.0,6.370491803278688,1.0491803278688525,895.0,2.9344262295081966
4.8333,34.0,4.647859922178989,1.0136186770428015,1560.0,3.035019455252918
2.8039,21.0,3.9849183074989525,1.0724759111855886,7282.0,3.0506912442396312
5.6407,34.0,6.065972222222222,0.9670138888888888,1861.0,3.2309027777777777
5.6356,33.0,5.660899653979238,0.9515570934256056,866.0,2.9965397923875434
6.1074,26.0,6.304093567251462,1.0077972709551657,1597.0,3.1130604288499026
4.0909,34.0,6.151869158878505,1.1004672897196262,1313.0,3.067757009345794
3.3534,41.0,4.318367346938776,0.9306122448979591,778.0,3.1755102040816325
3.6296,16.0,3.616842105263158,0.9831578947368421,896.0,1.8863157894736842
5.4527,33.0,6.426108374384237,1.061576354679803,1208.0,2.9753694581280787
5.7613,23.0,6.296747967479675,1.1016260162601625,1486.0,3.0203252032520327
5.5709,31.0,6.72108843537415,1.1003401360544218,1762.0,2.996598639455782
8.4438,16.0,7.512195121951219,1.0,1902.0,3.313588850174216
9.6465,5.0,7.902474526928676,0.9679767103347889,2315.0,3.3697234352256187
6.9223,23.0,7.069943289224953,1.0245746691871456,3037.0,2.8705103969754253
5.0025,32.0,5.9321100917431195,1.0146788990825688,1678.0,3.078899082568807
6.7785,19.0,7.801052631578948,1.1,2814.0,2.962105263157895
2.5797,17.0,3.486624203821656,1.105732484076433,2924.0,3.7248407643312103
2.754,21.0,2.642540620384047,1.0029542097488922,2300.0,3.397341211225997
3.2297,10.0,3.4607961399276235,1.1351025331724969,2162.0,2.6079613992762365
2.6159,19.0,3.292091836734694,1.093112244897959,2004.0,2.556122448979592
5.0483,35.0,4.985915492957746,1.019718309859155,1083.0,3.0507042253521126
4.1181,36.0,4.905027932960894,0.9329608938547486,499.0,2.787709497206704
3.1818,18.0,4.212477928193055,1.100058858151854,4642.0,2.7321954090641554
3.5,21.0,4.304913294797688,1.0751445086705202,1824.0,2.6358381502890174
4.1111,36.0,6.103286384976526,1.0352112676056338,1246.0,2.924882629107981
4.5568,36.0,5.750561797752809,1.053932584269663,1358.0,3.051685393258427
5.223,33.0,5.584126984126984,0.9873015873015873,943.0,2.9936507936507937
5.1463,35.0,6.257028112449799,1.072289156626506,793.0,3.1847389558232932
4.233,35.0,6.125,1.0555555555555556,756.0,3.5
4.8125,34.0,6.296829971181556,1.0720461095100864,986.0,2.84149855907781
3.8839,35.0,6.931547619047619,1.1875,966.0,2.875
3.3125,27.0,4.149080348499516,1.036786060019361,2863.0,2.771539206195547
2.85,15.0,2.839517625231911,1.0009276437847867,2173.0,2.015769944341373
5.6159,28.0,6.34965034965035,0.993006993006993,368.0,2.5734265734265733
5.0309,29.0,6.239690721649485,1.0360824742268042,1120.0,2.88659793814433
6.4044,25.0,7.11617312072893,1.0660592255125285,1241.0,2.826879271070615
5.5101,35.0,6.13968253968254,0.9746031746031746,905.0,2.873015873015873
5.5191,29.0,6.196296296296296,1.0518518518518518,794.0,2.9407407407407407
4.1154,28.0,5.45506419400856,1.0684736091298146,1790.0,2.5534950071326676
4.3125,34.0,5.535433070866142,1.0,369.0,2.905511811023622
2.8312,16.0,4.516050878255602,1.2668079951544517,5105.0,1.5460327074500302
5.1529,32.0,6.337477797513322,1.0497335701598578,1741.0,3.092362344582593
6.6689,32.0,7.064377682403434,1.03862660944206,697.0,2.9914163090128754
6.0094,30.0,6.363395225464191,0.9893899204244032,1062.0,2.816976127320955
5.6163,33.0,6.419148936170213,1.0510638297872341,1423.0,3.027659574468085
5.1641,33.0,6.191869918699187,1.0130081300813008,1784.0,2.9008130081300814
4.4167,28.0,6.2840690978886755,1.0959692898272553,1424.0,2.7332053742802302
4.925,27.0,5.5,1.039877300613497,1016.0,3.1165644171779143
5.2016,27.0,5.577464788732394,1.028169014084507,1346.0,2.7082494969818915
7.642,23.0,7.232981783317354,0.9884947267497604,3221.0,3.0882070949185043
5.5798,33.0,6.4185733512786,1.0592193808882908,2019.0,2.7173620457604306
7.7846,26.0,7.663646659116647,1.0226500566251415,2574.0,2.915062287655719
6.5304,36.0,7.217917675544794,1.0677966101694916,1243.0,3.009685230024213
6.0928,35.0,6.058479532163743,0.9298245614035088,908.0,2.654970760233918
6.2064,29.0,5.780238500851789,0.9778534923339012,1471.0,2.5059625212947187
4.2009,7.0,4.843890478136494,1.0997139354311403,4404.0,1.7997548017981202
3.8819,19.0,4.7552,1.076,2372.0,1.8976
3.0404,32.0,5.037162162162162,1.1993243243243243,756.0,2.554054054054054
6.8482,34.0,6.296724470134874,1.0366088631984585,1463.0,2.8188824662813103
6.7977,33.0,7.1945205479452055,1.0410958904109588,2041.0,2.7958904109589042
7.4918,26.0,7.1648522550544325,1.0202177293934682,1769.0,2.751166407465008
8.3912,25.0,7.843416370106762,1.0166073546856464,2519.0,2.9881376037959666
4.0,31.0,4.691666666666666,1.0055555555555555,705.0,1.9583333333333333
4.9102,32.0,5.995994659546062,1.0881174899866488,1696.0,2.2643524699599467
6.8107,29.0,6.993589743589744,1.0368589743589745,1550.0,2.483974358974359
6.0192,33.0,7.046228710462287,1.1070559610705597,1116.0,2.7153284671532845
7.457,30.0,6.759595959595959,0.9838383838383838,1296.0,2.618181818181818
7.9814,26.0,7.257692307692308,1.014102564102564,2493.0,3.1961538461538463
3.1875,31.0,5.46218487394958,1.072829131652661,870.0,2.436974789915966
5.6327,18.0,6.759916492693111,1.129436325678497,2413.0,2.5187891440501042
5.4847,36.0,5.735562310030395,1.0911854103343466,761.0,2.31306990881459
4.1656,37.0,6.325367647058823,1.0735294117647058,1283.0,2.358455882352941
6.0794,32.0,6.337559429477021,1.057052297939778,1628.0,2.5800316957210776
10.9201,22.0,8.604754829123328,1.049034175334324,2059.0,3.0594353640416045
8.4196,21.0,7.207476635514019,1.0224299065420561,1422.0,2.6579439252336448
6.7694,29.0,6.654605263157895,1.0855263157894737,747.0,2.4572368421052633
6.14,28.0,6.575539568345324,1.0705035971223023,1693.0,2.435971223021583
10.5511,19.0,8.986206896551725,1.0689655172413792,450.0,3.103448275862069
4.8984,31.0,4.492690058479532,0.9853801169590644,1486.0,2.172514619883041
4.8036,37.0,5.842592592592593,1.126543209876543,911.0,2.8117283950617282
3.1885,31.0,4.278947368421052,1.0973684210526315,1411.0,1.856578947368421
3.675,43.0,4.871060171919771,1.0888252148997135,930.0,2.664756446991404
3.6534,46.0,5.297709923664122,1.1145038167938932,1047.0,2.66412213740458
3.1923,42.0,4.1735751295336785,1.0621761658031088,879.0,2.27720207253886
3.855,18.0,4.770029673590504,1.0474777448071217,2897.0,2.1491097922848663
